Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip.Hab.Fra.,Régimen factura,AD,NI,CU,Horario venta,Precio alojamiento,Precio desayuno,Precio almuerzo,Precio cena,Cantidad Habitaciones,Mes Entrada,Mes Venta,Antelacion,Score Canc
2020-09-02,2020-08-21,2020-08-21,3,EC,MPC,2,0,0,Mañana,240.96,11.55,0.0,28.89,1,September,August,12,1.0
2020-08-23,2020-08-23,2020-08-21,3,DSM,HD,2,0,0,Tarde,305.79,12.75,0.0,0.0,1,August,August,2,0.3333333333333333
2020-08-23,2020-08-23,2020-08-21,3,DSM,HD,2,0,0,Tarde,305.79,12.75,0.0,0.0,1,August,August,2,0.3333333333333333
2020-08-28,2020-08-26,2020-08-21,2,EC,PC,2,0,0,Tarde,215.4,11.6,29.0,29.0,1,August,August,7,0.375
2020-08-28,2020-08-26,2020-08-21,2,EC,PC,2,0,0,Tarde,215.4,11.6,29.0,29.0,1,August,August,7,0.375
2020-09-02,2020-08-31,2020-08-21,6,EC,PC,2,0,0,Tarde,448.54002,24.42,61.02,61.02,1,September,August,12,0.23076923076923078
2020-09-02,2020-08-31,2020-08-21,6,EC,PC,2,0,0,Tarde,448.54002,24.42,61.02,61.02,1,September,August,12,0.23076923076923078
2020-09-06,2020-08-31,2020-08-21,3,EC,PC,2,1,0,Tarde,395.7000000000001,21.21,53.07000000000001,53.07000000000001,1,September,August,16,0.4117647058823529
2020-09-06,2020-08-31,2020-08-21,3,EC,PC,2,1,0,Tarde,395.7000000000001,21.21,53.07000000000001,53.07000000000001,1,September,August,16,0.4117647058823529
2020-08-24,2020-08-21,2020-08-08,1,DSC,SA,3,0,0,Tarde,174.46,0.0,0.0,0.0,1,August,August,16,0.23529411764705882
2020-08-24,2020-08-21,2020-08-08,1,DSC,SA,3,0,0,Tarde,174.46,0.0,0.0,0.0,1,August,August,16,0.23529411764705882
2020-09-02,2020-08-26,2020-08-21,1,EC,SA,2,0,0,Tarde,75.62,0.0,0.0,0.0,1,September,August,12,0.6153846153846154
2020-09-02,2020-08-26,2020-08-21,1,EC,SA,2,0,0,Tarde,75.62,0.0,0.0,0.0,1,September,August,12,0.6153846153846154
2020-08-29,2020-08-22,2020-08-21,2,EC,PC,2,0,0,Noche,178.8,9.68,24.18,24.18,1,August,August,8,0.8888888888888888
2020-08-29,2020-08-22,2020-08-21,2,EC,PC,2,0,0,Noche,178.8,9.68,24.18,24.18,1,August,August,8,0.8888888888888888
2020-08-25,2020-08-22,2020-08-21,3,EC,PC,2,0,0,Mañana,380.94,20.46,51.12,51.12,1,August,August,4,0.8
2020-08-25,2020-08-22,2020-08-21,3,EC,PC,2,0,0,Mañana,380.94,20.46,51.12,51.12,1,August,August,4,0.8
2020-09-14,2020-09-07,2020-08-22,2,EC,PC,2,0,0,Mañana,180.86,9.78,24.46,24.46,1,September,August,23,0.3333333333333333
2020-09-14,2020-09-07,2020-08-22,2,EC,PC,2,0,0,Mañana,180.86,9.78,24.46,24.46,1,September,August,23,0.3333333333333333
2020-09-05,2020-09-04,2020-08-22,3,DSM,PC,2,0,1,Tarde,250.23999,13.56,33.93,33.93,1,September,August,14,0.13333333333333333
2020-09-05,2020-09-04,2020-08-22,3,DSM,PC,2,0,1,Tarde,250.23999,13.56,33.93,33.93,1,September,August,14,0.13333333333333333
2020-08-28,2020-08-28,2020-08-23,2,EM,SA,2,0,0,Mañana,228.52,0.0,0.0,0.0,2,August,August,5,0.16666666666666666
2020-08-28,2020-08-28,2020-08-23,2,EM,SA,2,0,0,Mañana,228.52,0.0,0.0,0.0,2,August,August,5,0.16666666666666666
2020-08-28,2020-08-28,2020-08-23,2,EM,SA,2,0,0,Mañana,228.52,0.0,0.0,0.0,2,August,August,5,0.16666666666666666
2020-08-28,2020-08-28,2020-08-23,2,EM,SA,2,0,0,Mañana,228.52,0.0,0.0,0.0,2,August,August,5,0.16666666666666666
2020-08-31,2020-08-24,2020-08-22,1,EM,SA,2,0,0,Mañana,85.92,0.0,0.0,0.0,1,August,August,9,0.8
2020-08-31,2020-08-24,2020-08-22,1,EM,SA,2,0,0,Mañana,85.92,0.0,0.0,0.0,1,August,August,9,0.8
2020-09-05,2020-09-02,2020-08-16,3,DSC,PC,2,0,0,Mañana,358.77,19.29,48.17999999999999,48.17999999999999,1,September,August,20,0.19047619047619047
2020-09-05,2020-09-02,2020-08-16,3,DSC,PC,2,0,0,Mañana,358.77,19.29,48.17999999999999,48.17999999999999,1,September,August,20,0.19047619047619047
2020-08-28,2020-08-25,2020-08-23,7,EM,MPA,2,0,0,Mañana,772.53001,36.75,91.84,0.0,1,August,August,5,0.6666666666666666
2020-08-28,2020-08-25,2020-08-23,7,EM,MPA,2,0,0,Mañana,772.53001,36.75,91.84,0.0,1,August,August,5,0.6666666666666666
2020-09-05,2020-08-31,2020-08-23,3,EC,PC,2,0,0,Tarde,337.11,18.15,45.36,45.36,1,September,August,13,0.42857142857142855
2020-09-05,2020-08-31,2020-08-23,3,EC,PC,2,0,0,Tarde,337.11,18.15,45.36,45.36,1,September,August,13,0.42857142857142855
2020-08-28,2020-08-25,2020-08-23,2,EC,PC,2,0,0,Tarde,239.36,12.86,32.16,32.16,1,August,August,5,0.6666666666666666
2020-08-28,2020-08-25,2020-08-23,2,EC,PC,2,0,0,Tarde,239.36,12.86,32.16,32.16,1,August,August,5,0.6666666666666666
2020-08-30,2020-08-24,2020-08-23,2,EM,PC,2,0,0,Tarde,202.52,10.92,27.3,27.3,1,August,August,7,0.875
2020-08-30,2020-08-24,2020-08-23,2,EM,PC,2,0,0,Tarde,202.52,10.92,27.3,27.3,1,August,August,7,0.875
2020-08-27,2020-08-24,2020-08-23,2,EM,PC,2,0,0,Tarde,238.7,12.82,32.06,32.06,1,August,August,4,0.8
2020-08-27,2020-08-24,2020-08-23,2,EM,PC,2,0,0,Tarde,238.7,12.82,32.06,32.06,1,August,August,4,0.8
2020-09-04,2020-09-01,2020-08-23,2,EC,MPA,2,2,0,Noche,314.36,14.86,37.14,0.0,1,September,August,12,0.3076923076923077
2020-09-04,2020-09-01,2020-08-23,2,EC,MPA,2,2,0,Noche,314.36,14.86,37.14,0.0,1,September,August,12,0.3076923076923077
2020-08-24,2020-08-24,2020-08-23,1,EC,SA,2,1,0,Noche,147.35,0.0,0.0,0.0,1,August,August,1,0.5
2020-08-24,2020-08-24,2020-08-23,1,EC,SA,2,1,0,Noche,147.35,0.0,0.0,0.0,1,August,August,1,0.5
2020-09-10,2020-08-24,2020-08-23,3,EM,PC,2,0,0,Mañana,280.74,15.18,37.92,37.92,1,September,August,18,0.9473684210526315
2020-09-10,2020-08-24,2020-08-23,3,EM,PC,2,0,0,Mañana,280.74,15.18,37.92,37.92,1,September,August,18,0.9473684210526315
2020-08-30,2020-08-24,2020-08-24,2,EM,PC,2,0,0,Mañana,295.88,15.84,39.6,39.6,1,August,August,6,1.0
2020-08-30,2020-08-24,2020-08-24,2,EM,PC,2,0,0,Mañana,295.88,15.84,39.6,39.6,1,August,August,6,1.0
2020-09-05,2020-08-31,2020-08-24,2,EC,PC,3,0,0,Mañana,232.56,12.5,31.26,31.26,1,September,August,12,0.46153846153846156
2020-09-05,2020-08-31,2020-08-24,2,EC,PC,3,0,0,Mañana,232.56,12.5,31.26,31.26,1,September,August,12,0.46153846153846156
2020-09-04,2020-08-24,2020-08-24,4,EC,PC,2,0,0,Mañana,357.6,19.36,48.36,48.36,1,September,August,11,1.0
2020-09-04,2020-08-24,2020-08-24,4,EC,PC,2,0,0,Mañana,357.6,19.36,48.36,48.36,1,September,August,11,1.0
2020-09-04,2020-08-24,2020-08-24,4,EC,PC,2,0,0,Mañana,357.6,19.36,48.36,48.36,1,September,August,11,1.0
2020-09-04,2020-08-24,2020-08-24,4,EC,PC,2,0,0,Mañana,357.6,19.36,48.36,48.36,1,September,August,11,1.0
2020-09-03,2020-08-27,2020-08-24,3,EC,MPA,2,0,0,Tarde,322.89,15.36,38.43,0.0,1,September,August,10,0.7272727272727273
2020-09-03,2020-08-27,2020-08-24,3,EC,MPA,2,0,0,Tarde,322.89,15.36,38.43,0.0,1,September,August,10,0.7272727272727273
2020-08-28,2020-08-25,2020-08-24,2,EC,PC,2,0,0,Tarde,178.76,9.68,24.18,24.18,1,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EC,PC,2,0,0,Tarde,178.76,9.68,24.18,24.18,1,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EC,HD,2,0,0,Tarde,225.56,9.4,0.0,0.0,2,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EC,HD,2,0,0,Tarde,225.56,9.4,0.0,0.0,2,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EC,HD,2,0,0,Tarde,225.56,9.4,0.0,0.0,2,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EC,HD,2,0,0,Tarde,225.56,9.4,0.0,0.0,2,August,August,4,0.8
2020-08-30,2020-08-26,2020-08-24,3,EC,MPA,2,0,0,Noche,288.24999,13.77,34.38,0.0,1,August,August,6,0.7142857142857143
2020-08-30,2020-08-26,2020-08-24,3,EC,MPA,2,0,0,Noche,288.24999,13.77,34.38,0.0,1,August,August,6,0.7142857142857143
2020-08-30,2020-08-26,2020-08-24,3,EC,MPA,2,0,0,Noche,288.24999,13.77,34.38,0.0,1,August,August,6,0.7142857142857143
2020-08-30,2020-08-26,2020-08-24,3,EC,MPA,2,0,0,Noche,288.24999,13.77,34.38,0.0,1,August,August,6,0.7142857142857143
2020-09-07,2020-08-31,2020-08-24,4,EC,PC,2,0,0,Noche,357.6,19.36,48.36,48.36,1,September,August,14,0.5333333333333333
2020-09-07,2020-08-31,2020-08-24,4,EC,PC,2,0,0,Noche,357.6,19.36,48.36,48.36,1,September,August,14,0.5333333333333333
2020-09-07,2020-08-31,2020-08-24,4,EC,PC,2,0,0,Noche,357.6,19.36,48.36,48.36,1,September,August,14,0.5333333333333333
2020-09-07,2020-08-31,2020-08-24,4,EC,PC,2,0,0,Noche,357.6,19.36,48.36,48.36,1,September,August,14,0.5333333333333333
2020-08-29,2020-08-25,2020-08-25,2,EC,MPC,2,0,0,Mañana,147.62,7.1,0.0,17.74,1,August,August,4,1.0
2020-08-29,2020-08-25,2020-08-25,2,EC,MPC,2,0,0,Mañana,147.62,7.1,0.0,17.74,1,August,August,4,1.0
2020-08-29,2020-08-25,2020-08-24,3,EC,PC,2,2,0,Mañana,447.8499900000001,23.97,59.91,59.91,1,August,August,5,0.8333333333333334
2020-08-29,2020-08-25,2020-08-24,3,EC,PC,2,2,0,Mañana,447.8499900000001,23.97,59.91,59.91,1,August,August,5,0.8333333333333334
2020-08-28,2020-08-25,2020-08-24,2,EM,MPA,2,1,0,Mañana,315.89,14.92,37.32,0.0,1,August,August,4,0.8
2020-08-28,2020-08-25,2020-08-24,2,EM,MPA,2,1,0,Mañana,315.89,14.92,37.32,0.0,1,August,August,4,0.8
2020-09-10,2020-09-07,2020-08-25,2,DVM,MPA,2,0,0,Mañana,283.44,13.42,33.54,0.0,1,September,August,16,0.23529411764705882
2020-09-10,2020-09-07,2020-08-25,2,DVM,MPA,2,0,0,Mañana,283.44,13.42,33.54,0.0,1,September,August,16,0.23529411764705882
2020-09-06,2020-09-03,2020-08-24,2,EC,PC,2,0,0,Mañana,201.8,10.88,27.2,27.2,1,September,August,13,0.2857142857142857
2020-09-06,2020-09-03,2020-08-24,2,EC,PC,2,0,0,Mañana,201.8,10.88,27.2,27.2,1,September,August,13,0.2857142857142857
2020-08-28,2020-08-27,2020-08-25,2,EC,PC,2,0,0,Mañana,178.76,9.68,24.18,24.18,1,August,August,3,0.5
2020-08-28,2020-08-27,2020-08-25,2,EC,PC,2,0,0,Mañana,178.76,9.68,24.18,24.18,1,August,August,3,0.5
2020-08-28,2020-08-25,2020-08-25,2,EC,SA,2,1,0,Tarde,278.08,0.0,0.0,0.0,1,August,August,3,1.0
2020-08-28,2020-08-25,2020-08-25,2,EC,SA,2,1,0,Tarde,278.08,0.0,0.0,0.0,1,August,August,3,1.0
2020-09-04,2020-08-30,2020-08-25,2,DVM,HD,2,0,0,Tarde,289.88,12.08,0.0,0.0,1,September,August,10,0.5454545454545454
2020-09-04,2020-08-30,2020-08-25,2,DVM,HD,2,0,0,Tarde,289.88,12.08,0.0,0.0,1,September,August,10,0.5454545454545454
2020-08-30,2020-08-26,2020-08-25,5,DSC,PC,2,0,0,Noche,401.43,21.8,54.45,54.45,1,August,August,5,0.8333333333333334
2020-08-30,2020-08-26,2020-08-25,5,DSC,PC,2,0,0,Noche,401.43,21.8,54.45,54.45,1,August,August,5,0.8333333333333334
2020-08-31,2020-08-26,2020-08-25,3,DVM,PC,2,0,0,Noche,323.54999999999995,17.43,43.56,43.56,1,August,August,6,0.8571428571428571
2020-08-31,2020-08-26,2020-08-25,3,DVM,PC,2,0,0,Noche,323.54999999999995,17.43,43.56,43.56,1,August,August,6,0.8571428571428571
2020-09-03,2020-08-28,2020-08-25,5,DVM,PC,2,0,0,Noche,636.15,34.15,85.35,85.35,3,September,August,9,0.7
2020-09-03,2020-08-28,2020-08-25,5,DVM,PC,2,0,0,Noche,636.15,34.15,85.35,85.35,3,September,August,9,0.7
2020-09-01,2020-08-27,2020-08-25,3,EC,SA,2,0,0,Mañana,241.32,0.0,0.0,0.0,1,September,August,7,0.75
2020-09-01,2020-08-27,2020-08-25,3,EC,SA,2,0,0,Mañana,241.32,0.0,0.0,0.0,1,September,August,7,0.75
2020-08-30,2020-08-26,2020-08-25,1,EC,SA,2,2,0,Mañana,116.61,0.0,0.0,0.0,1,August,August,5,0.8333333333333334
2020-08-30,2020-08-26,2020-08-25,1,EC,SA,2,2,0,Mañana,116.61,0.0,0.0,0.0,1,August,August,5,0.8333333333333334
2020-08-28,2020-08-26,2020-08-26,2,DSC,PC,2,0,0,Tarde,182.54,9.88,24.68,24.68,1,August,August,2,1.0
2020-08-28,2020-08-26,2020-08-26,2,DSC,PC,2,0,0,Tarde,182.54,9.88,24.68,24.68,1,August,August,2,1.0
2020-09-04,2020-08-26,2020-08-26,2,EC,PC,4,0,0,Tarde,276.2,14.8,37.0,37.0,1,September,August,9,1.0
2020-09-04,2020-08-26,2020-08-26,2,EC,PC,4,0,0,Tarde,276.2,14.8,37.0,37.0,1,September,August,9,1.0
2020-08-28,2020-08-26,2020-08-26,2,DSC,PC,2,0,0,Tarde,182.54,9.88,24.68,24.68,1,August,August,2,1.0
2020-08-28,2020-08-26,2020-08-26,2,DSC,PC,2,0,0,Tarde,182.54,9.88,24.68,24.68,1,August,August,2,1.0
2020-08-29,2020-08-30,2020-08-26,2,EC,PC,3,0,0,Tarde,185.06,10.0,25.02,25.02,1,August,August,3,0.0
2020-08-29,2020-08-30,2020-08-26,2,EC,PC,3,0,0,Tarde,185.06,10.0,25.02,25.02,1,August,August,3,0.0
2020-09-03,2020-08-27,2020-08-26,3,EM,PC,2,0,0,Tarde,352.79999999999995,18.96,47.400000000000006,47.400000000000006,1,September,August,8,0.8888888888888888
2020-09-03,2020-08-27,2020-08-26,3,EM,PC,2,0,0,Tarde,352.79999999999995,18.96,47.400000000000006,47.400000000000006,1,September,August,8,0.8888888888888888
2020-09-02,2020-08-27,2020-08-26,2,DVM,PC,2,0,0,Mañana,283.26,15.18,37.94,37.94,1,September,August,7,0.875
2020-09-02,2020-08-27,2020-08-26,2,DVM,PC,2,0,0,Mañana,283.26,15.18,37.94,37.94,1,September,August,7,0.875
2020-09-02,2020-08-29,2020-08-26,1,EM,HD,2,0,0,Mañana,112.63,4.69,0.0,0.0,1,September,August,7,0.625
2020-09-02,2020-08-29,2020-08-26,1,EM,HD,2,0,0,Mañana,112.63,4.69,0.0,0.0,1,September,August,7,0.625
2020-09-03,2020-08-28,2020-08-27,3,DVM,PC,2,0,0,Noche,303.57,16.38,40.95,40.95,1,September,August,7,0.875
2020-09-03,2020-08-28,2020-08-27,3,DVM,PC,2,0,0,Noche,303.57,16.38,40.95,40.95,1,September,August,7,0.875
2020-08-31,2020-08-28,2020-08-27,2,EC,SA,2,0,0,Mañana,180.98,0.0,0.0,0.0,1,August,August,4,0.8
2020-08-31,2020-08-28,2020-08-27,2,EC,SA,2,0,0,Mañana,180.98,0.0,0.0,0.0,1,August,August,4,0.8
2020-08-31,2020-08-28,2020-08-27,1,EC,HD,2,1,0,Mañana,112.72,4.7,0.0,0.0,1,August,August,4,0.8
2020-08-31,2020-08-28,2020-08-27,1,EC,HD,2,1,0,Mañana,112.72,4.7,0.0,0.0,1,August,August,4,0.8
2020-09-07,2020-09-02,2020-08-28,1,EC,HD,2,1,0,Mañana,137.86,5.74,0.0,0.0,1,September,August,10,0.5454545454545454
2020-09-07,2020-09-02,2020-08-28,1,EC,HD,2,1,0,Mañana,137.86,5.74,0.0,0.0,1,September,August,10,0.5454545454545454
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,302.70000000000005,16.32,40.8,40.8,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,302.70000000000005,16.32,40.8,40.8,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,302.70000000000005,16.32,40.8,40.8,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,302.70000000000005,16.32,40.8,40.8,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,DSC,PC,2,0,0,Tarde,291.81999,15.75,39.39,39.39,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,DSC,PC,2,0,0,Tarde,291.81999,15.75,39.39,39.39,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,291.81999,15.75,39.39,39.39,4,September,August,8,0.8888888888888888
2020-09-05,2020-08-29,2020-08-28,3,EC,PC,2,0,0,Tarde,291.81999,15.75,39.39,39.39,4,September,August,8,0.8888888888888888
2020-09-10,2020-09-01,2020-08-28,3,EC,HD,2,0,0,Tarde,358.83,14.94,0.0,0.0,1,September,August,13,0.7142857142857143
2020-09-10,2020-09-01,2020-08-28,3,EC,HD,2,0,0,Tarde,358.83,14.94,0.0,0.0,1,September,August,13,0.7142857142857143
2020-09-10,2020-09-01,2020-08-28,3,EC,HD,2,0,0,Tarde,239.22,9.96,0.0,0.0,1,September,August,13,0.7142857142857143
2020-09-10,2020-09-01,2020-08-28,3,EC,HD,2,0,0,Tarde,239.22,9.96,0.0,0.0,1,September,August,13,0.7142857142857143
2020-09-02,2020-09-01,2020-08-28,4,EC,SA,2,0,0,Mañana,362.0,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-09-02,2020-09-01,2020-08-28,4,EC,SA,2,0,0,Mañana,362.0,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-09-02,2020-09-01,2020-08-28,4,EM,SA,2,0,0,Mañana,386.72,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-09-02,2020-09-01,2020-08-28,4,EM,SA,2,0,0,Mañana,386.72,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-09-02,2020-09-01,2020-08-28,4,EM,SA,2,0,0,Mañana,386.72,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-09-02,2020-09-01,2020-08-28,4,EM,SA,2,0,0,Mañana,386.72,0.0,0.0,0.0,3,September,August,5,0.3333333333333333
2020-08-30,2020-08-30,2020-08-28,6,EC,PC,2,1,0,Mañana,841.27998,45.06,112.68,112.68,1,August,August,2,0.3333333333333333
2020-08-30,2020-08-30,2020-08-28,6,EC,PC,2,1,0,Mañana,841.27998,45.06,112.68,112.68,1,August,August,2,0.3333333333333333
2020-09-04,2020-08-31,2020-08-29,4,EC,SA,2,1,0,Tarde,470.6,0.0,0.0,0.0,1,September,August,6,0.7142857142857143
2020-09-04,2020-08-31,2020-08-29,4,EC,SA,2,1,0,Tarde,470.6,0.0,0.0,0.0,1,September,August,6,0.7142857142857143
2020-09-03,2020-08-30,2020-08-29,2,EM,SA,2,0,0,Tarde,214.84,0.0,0.0,0.0,1,September,August,5,0.8333333333333334
2020-09-03,2020-08-30,2020-08-29,2,EM,SA,2,0,0,Tarde,214.84,0.0,0.0,0.0,1,September,August,5,0.8333333333333334
2020-09-04,2020-08-30,2020-08-29,2,EC,SA,2,0,0,Mañana,151.24,0.0,0.0,0.0,1,September,August,6,0.8571428571428571
2020-09-04,2020-08-30,2020-08-29,2,EC,SA,2,0,0,Mañana,151.24,0.0,0.0,0.0,1,September,August,6,0.8571428571428571
2020-09-06,2020-08-30,2020-08-29,3,EM,PC,2,0,0,Mañana,514.95,27.51,68.73,68.73,1,September,August,8,0.8888888888888888
2020-09-06,2020-08-30,2020-08-29,3,EM,PC,2,0,0,Mañana,514.95,27.51,68.73,68.73,1,September,August,8,0.8888888888888888
2020-09-04,2020-09-01,2020-08-29,2,EM,SA,2,0,0,Mañana,214.84,0.0,0.0,0.0,1,September,August,6,0.5714285714285714
2020-09-04,2020-09-01,2020-08-29,2,EM,SA,2,0,0,Mañana,214.84,0.0,0.0,0.0,1,September,August,6,0.5714285714285714
2020-09-04,2020-08-31,2020-08-30,2,EM,PC,2,0,0,Mañana,235.2,12.64,31.6,31.6,1,September,August,5,0.8333333333333334
2020-09-04,2020-08-31,2020-08-30,2,EM,PC,2,0,0,Mañana,235.2,12.64,31.6,31.6,1,September,August,5,0.8333333333333334
2020-09-11,2020-08-31,2020-08-30,2,DSM,PC,2,0,0,Mañana,197.8,10.68,26.68,26.68,1,September,August,12,0.9230769230769231
2020-09-11,2020-08-31,2020-08-30,2,DSM,PC,2,0,0,Mañana,197.8,10.68,26.68,26.68,1,September,August,12,0.9230769230769231
2020-09-06,2020-09-07,2020-08-31,2,EC,SA,2,0,0,Mañana,181.0,0.0,0.0,0.0,1,September,August,6,0.0
2020-09-06,2020-09-07,2020-08-31,2,EC,SA,2,0,0,Mañana,181.0,0.0,0.0,0.0,1,September,August,6,0.0
2020-09-05,2020-08-31,2020-08-31,3,DVM,PC,2,0,0,Tarde,424.89,22.77,56.91,56.91,1,September,August,5,1.0
2020-09-05,2020-08-31,2020-08-31,3,DVM,PC,2,0,0,Tarde,424.89,22.77,56.91,56.91,1,September,August,5,1.0
2020-09-11,2020-09-07,2020-08-31,2,DVM,MPA,2,0,0,Tarde,283.44,13.42,33.54,0.0,1,September,August,11,0.4166666666666667
2020-09-11,2020-09-07,2020-08-31,2,DVM,MPA,2,0,0,Tarde,283.44,13.42,33.54,0.0,1,September,August,11,0.4166666666666667
2020-09-08,2020-09-04,2020-08-31,5,EM,PC,3,0,0,Noche,698.3,37.400000000000006,93.55,93.55,1,September,August,8,0.5555555555555556
2020-09-08,2020-09-04,2020-08-31,5,EM,PC,3,0,0,Noche,698.3,37.400000000000006,93.55,93.55,1,September,August,8,0.5555555555555556
2020-09-04,2020-09-01,2020-08-31,2,EC,PC,2,1,0,Mañana,293.7,15.72,39.3,39.3,1,September,August,4,0.8
2020-09-04,2020-09-01,2020-08-31,2,EC,PC,2,1,0,Mañana,293.7,15.72,39.3,39.3,1,September,August,4,0.8
2020-09-04,2020-09-01,2020-08-31,2,EC,PC,2,1,0,Mañana,293.7,15.72,39.3,39.3,1,September,August,4,0.8
2020-09-04,2020-09-01,2020-08-31,2,EC,PC,2,1,0,Mañana,293.7,15.72,39.3,39.3,1,September,August,4,0.8
2020-09-07,2020-09-03,2020-09-01,1,DVM,MPA,2,0,0,Mañana,141.72,6.71,16.77,0.0,1,September,September,6,0.7142857142857143
2020-09-07,2020-09-03,2020-09-01,1,DVM,MPA,2,0,0,Mañana,141.72,6.71,16.77,0.0,1,September,September,6,0.7142857142857143
2020-09-04,2020-09-02,2020-09-01,2,EM,PC,2,0,0,Mañana,344.06,18.38,45.92,45.92,1,September,September,3,0.75
2020-09-04,2020-09-02,2020-09-01,2,EM,PC,2,0,0,Mañana,344.06,18.38,45.92,45.92,1,September,September,3,0.75
2020-09-11,2020-09-02,2020-09-02,2,EC,SA,2,0,0,Tarde,151.24,0.0,0.0,0.0,1,September,September,9,1.0
2020-09-11,2020-09-02,2020-09-02,2,EC,SA,2,0,0,Tarde,151.24,0.0,0.0,0.0,1,September,September,9,1.0
2020-09-06,2020-09-07,2020-09-02,2,EC,MPC,2,0,0,Tarde,192.8,9.2,0.0,23.0,1,September,September,4,0.0
2020-09-06,2020-09-07,2020-09-02,2,EC,MPC,2,0,0,Tarde,192.8,9.2,0.0,23.0,1,September,September,4,0.0
2020-09-04,2020-09-03,2020-09-02,4,EC,PC,3,0,0,Noche,495.44,26.6,66.52,66.52,1,September,September,2,0.6666666666666666
2020-09-04,2020-09-03,2020-09-02,4,EC,PC,3,0,0,Noche,495.44,26.6,66.52,66.52,1,September,September,2,0.6666666666666666
2020-09-11,2020-09-04,2020-09-03,2,EM,PC,1,0,0,Mañana,162.2,8.8,22.0,22.0,1,September,September,8,0.8888888888888888
2020-09-11,2020-09-04,2020-09-03,2,EM,PC,1,0,0,Mañana,162.2,8.8,22.0,22.0,1,September,September,8,0.8888888888888888
2020-09-04,2020-09-04,2020-09-03,4,EC,MPA,3,0,1,Tarde,385.6,18.4,46.0,0.0,1,September,September,1,0.5
2020-09-04,2020-09-04,2020-09-03,4,EC,MPA,3,0,1,Tarde,385.6,18.4,46.0,0.0,1,September,September,1,0.5
2020-09-08,2020-09-07,2020-09-03,3,EM,SA,2,0,0,Tarde,290.00001,0.0,0.0,0.0,1,September,September,5,0.3333333333333333
2020-09-08,2020-09-07,2020-09-03,3,EM,SA,2,0,0,Tarde,290.00001,0.0,0.0,0.0,1,September,September,5,0.3333333333333333
2020-09-06,2020-09-05,2020-09-03,6,EM,HD,2,0,0,Mañana,608.16,25.32,0.0,0.0,1,September,September,3,0.5
2020-09-06,2020-09-05,2020-09-03,6,EM,HD,2,0,0,Mañana,608.16,25.32,0.0,0.0,1,September,September,3,0.5
2020-09-05,2020-09-05,2020-09-05,3,EC,SA,3,0,0,Tarde,189.39,0.0,0.0,0.0,2,September,September,0,1.0
2020-09-05,2020-09-05,2020-09-05,3,EC,SA,3,0,0,Tarde,189.39,0.0,0.0,0.0,2,September,September,0,1.0
2020-09-05,2020-09-05,2020-09-05,3,EC,SA,3,0,0,Tarde,189.39,0.0,0.0,0.0,2,September,September,0,1.0
2020-09-05,2020-09-05,2020-09-05,3,EC,SA,3,0,0,Tarde,189.39,0.0,0.0,0.0,2,September,September,0,1.0
2020-09-06,2020-09-05,2020-09-05,2,DVM,MPA,2,0,0,Noche,283.44,13.42,33.54,0.0,1,September,September,1,1.0
2020-09-06,2020-09-05,2020-09-05,2,DVM,MPA,2,0,0,Noche,283.44,13.42,33.54,0.0,1,September,September,1,1.0
2020-09-06,2020-09-06,2020-09-05,1,EC,MPA,2,0,0,Noche,107.63,5.12,12.81,0.0,1,September,September,1,0.5
2020-09-06,2020-09-06,2020-09-05,1,EC,MPA,2,0,0,Noche,107.63,5.12,12.81,0.0,1,September,September,1,0.5
2020-09-11,2020-09-09,2020-09-07,2,EC,PC,2,0,0,Mañana,116.6,6.4,16.0,16.0,2,September,September,4,0.6
2020-09-11,2020-09-09,2020-09-07,2,EC,PC,2,0,0,Mañana,116.6,6.4,16.0,16.0,2,September,September,4,0.6
2020-09-11,2020-09-11,2020-09-07,2,EC,PC,2,0,0,Mañana,116.6,6.4,16.0,16.0,2,September,September,4,0.2
2020-09-11,2020-09-11,2020-09-07,2,EC,PC,2,0,0,Mañana,116.6,6.4,16.0,16.0,2,September,September,4,0.2
